From	Entry	GeneID	Organism
ENSG00000188647	J3KQP8		Homo sapiens (Human)
ENSG00000188647	X6R9N0		Homo sapiens (Human)
ENSG00000170577	Q9NPC8	10736;	Homo sapiens (Human)
ENSG00000242852	Q8N972	163051;	Homo sapiens (Human)
ENSG00000242852	H7C129		Homo sapiens (Human)
ENSG00000137285	Q9BVA1	347733;	Homo sapiens (Human)
ENSG00000204634	O95759	11138;	Homo sapiens (Human)
ENSG00000204634	J3KQ40	11138;	Homo sapiens (Human)
ENSG00000184887	Q96KE9	90135;	Homo sapiens (Human)
ENSG00000184887	A0A8C8KHP4		Homo sapiens (Human)
ENSG00000134333	P00338	3939;	Homo sapiens (Human)
ENSG00000134333	F5GWW2		Homo sapiens (Human)
ENSG00000134333	F5GXC7		Homo sapiens (Human)
ENSG00000134333	F5GXH2		Homo sapiens (Human)
ENSG00000134333	F5GXU1		Homo sapiens (Human)
ENSG00000134333	F5GXY2		Homo sapiens (Human)
ENSG00000134333	F5GYU2		Homo sapiens (Human)
ENSG00000134333	F5GZQ4		Homo sapiens (Human)
ENSG00000134333	F5H5J4		Homo sapiens (Human)
ENSG00000134333	F5H6W8		Homo sapiens (Human)
ENSG00000134333	F5H8H6		Homo sapiens (Human)
ENSG00000119487	Q9BPZ7	79109;	Homo sapiens (Human)
ENSG00000119487	B1AMA5		Homo sapiens (Human)
ENSG00000119487	B1AMA6		Homo sapiens (Human)
ENSG00000119487	B1AMB1		Homo sapiens (Human)
ENSG00000119487	B1AMB2		Homo sapiens (Human)
ENSG00000119487	E9PGB8		Homo sapiens (Human)
ENSG00000119487	H0Y7F8		Homo sapiens (Human)
ENSG00000119487	H0Y866		Homo sapiens (Human)
ENSG00000135778	Q9BSD7	84284;	Homo sapiens (Human)
ENSG00000135778	Q5TDF0		Homo sapiens (Human)
ENSG00000133422	Q9Y6X9	22880;	Homo sapiens (Human)
ENSG00000133422	A0A6Q8PGC6		Homo sapiens (Human)
ENSG00000133422	A0A6Q8PHH3		Homo sapiens (Human)
ENSG00000133422	H7C1V1		Homo sapiens (Human)
ENSG00000186501	Q9H0R3	84065;	Homo sapiens (Human)
ENSG00000186501	H0Y861		Homo sapiens (Human)
ENSG00000186501	H0Y870		Homo sapiens (Human)
ENSG00000186501	H0Y8D0		Homo sapiens (Human)
ENSG00000186501	H7C5C5		Homo sapiens (Human)
ENSG00000186501	Q5SSC2		Homo sapiens (Human)
ENSG00000186501	Q8TDQ4		Homo sapiens (Human)
ENSG00000101752	Q86YT6	57534;	Homo sapiens (Human)
ENSG00000141052	Q8IZQ8	93649;	Homo sapiens (Human)
ENSG00000141052	J3KSX3		Homo sapiens (Human)
ENSG00000141052	Q6N065		Homo sapiens (Human)
ENSG00000278848	Q9ULZ0	102723655;102723713;102724101;102724127;24150;653550;729264;729355;	Homo sapiens (Human)
ENSG00000165832	Q8WWH5	142940;	Homo sapiens (Human)
ENSG00000137504	Q9NS37	58487;	Homo sapiens (Human)
ENSG00000137504	E9PIM0	58487;	Homo sapiens (Human)
ENSG00000137504	H0YDC7		Homo sapiens (Human)
ENSG00000137504	J3KN20		Homo sapiens (Human)
ENSG00000160868	P08684	1576;	Homo sapiens (Human)
ENSG00000160868	A0A494C0W7		Homo sapiens (Human)
ENSG00000160868	A0A499FJM4		Homo sapiens (Human)
ENSG00000160868	C9JBD2		Homo sapiens (Human)
ENSG00000160868	E7EVM8		Homo sapiens (Human)
ENSG00000185947	Q14586	10308;	Homo sapiens (Human)
ENSG00000185947	H3BMG2		Homo sapiens (Human)
ENSG00000185947	H3BNA3		Homo sapiens (Human)
ENSG00000185947	H3BPW2		Homo sapiens (Human)
ENSG00000185947	I3L4I6		Homo sapiens (Human)
ENSG00000250506	Q00526	1018;	Homo sapiens (Human)
ENSG00000250506	K7EJ83		Homo sapiens (Human)
ENSG00000196466	Q96GE5	90576;	Homo sapiens (Human)
ENSG00000196466	D3YTF2	90576;	Homo sapiens (Human)
ENSG00000196466	M0R0E1		Homo sapiens (Human)
ENSG00000101868	P09884	5422;	Homo sapiens (Human)
ENSG00000101868	A0A5F9ZHW2		Homo sapiens (Human)
ENSG00000101868	A0A7I2V2V3		Homo sapiens (Human)
ENSG00000101868	A6NMQ1	5422;	Homo sapiens (Human)
ENSG00000188785	Q8NEK5	147694;	Homo sapiens (Human)
ENSG00000188785	M0QX17		Homo sapiens (Human)
ENSG00000188785	M0QXE2		Homo sapiens (Human)
ENSG00000188785	M0QY53		Homo sapiens (Human)
ENSG00000188785	M0QYA3		Homo sapiens (Human)
ENSG00000188785	M0R041		Homo sapiens (Human)
ENSG00000188785	M0R1K1		Homo sapiens (Human)
ENSG00000188785	M0R2J6		Homo sapiens (Human)
ENSG00000188785	M0R354		Homo sapiens (Human)
ENSG00000188785	M0R3F2		Homo sapiens (Human)
ENSG00000168671	Q3SY77	167127;	Homo sapiens (Human)
ENSG00000168671	D6RDU1		Homo sapiens (Human)
ENSG00000168671	D6RHY1		Homo sapiens (Human)
ENSG00000077044	Q16760	8527;	Homo sapiens (Human)
ENSG00000077044	A0A096LNI6		Homo sapiens (Human)
ENSG00000077044	C9JY42		Homo sapiens (Human)
ENSG00000077044	H7BZR7		Homo sapiens (Human)
ENSG00000077044	H7C0L1		Homo sapiens (Human)
ENSG00000124920	Q9Y2G1	745;	Homo sapiens (Human)
ENSG00000124920	A0A6Q8PFL7		Homo sapiens (Human)
ENSG00000124920	A0A6Q8PFY9		Homo sapiens (Human)
ENSG00000124920	A0A6Q8PHM1		Homo sapiens (Human)
ENSG00000102858	O60291	23295;	Homo sapiens (Human)
ENSG00000102858	B4DR12		Homo sapiens (Human)
ENSG00000102858	K7EIM7		Homo sapiens (Human)
ENSG00000102858	K7EJN3		Homo sapiens (Human)
ENSG00000102858	K7EPJ5		Homo sapiens (Human)
ENSG00000102858	K7ERA1		Homo sapiens (Human)
ENSG00000221968	Q9Y5Q0	3995;	Homo sapiens (Human)
ENSG00000221968	E9PKP8		Homo sapiens (Human)
ENSG00000221968	E9PPZ4		Homo sapiens (Human)
ENSG00000221968	E9PQC2		Homo sapiens (Human)
ENSG00000221968	E9PS00		Homo sapiens (Human)
ENSG00000221968	H0YCN1		Homo sapiens (Human)
ENSG00000221968	H0YED5		Homo sapiens (Human)
ENSG00000123342	Q99542	4327;	Homo sapiens (Human)
ENSG00000123342	A6ND33		Homo sapiens (Human)
ENSG00000123342	B4DNP3		Homo sapiens (Human)
ENSG00000123342	F8W1C3		Homo sapiens (Human)
ENSG00000180879	P51571	6748;	Homo sapiens (Human)
ENSG00000180879	A6NLM8		Homo sapiens (Human)
ENSG00000160055	Q8WY98	56063;	Homo sapiens (Human)
ENSG00000160055	E9PNU5		Homo sapiens (Human)
ENSG00000117475	Q9H2G9	8548;	Homo sapiens (Human)
ENSG00000117475	Q5T532		Homo sapiens (Human)
ENSG00000117475	Q5T534		Homo sapiens (Human)
ENSG00000130449	Q9HCJ5	57688;	Homo sapiens (Human)
ENSG00000170448	Q6ZNB6	152518;	Homo sapiens (Human)
